"Item","Name","Namespace","Category","Current","Suggested","KnownCost","CostSource","Steps","IngredientCount","RecipeCount","Processes","Candidate","Flags"
"relics:rider_flute","Rider Flute","relics","blocked","0",,,"","0","0","0","","False",""
"relics:ring_of_the_seven_deadly_sins","Ring of the Seven Deadly Sins","relics","blocked","0",,,"","0","0","0","","False",""
"relics:roller_skate","Roller Skate","relics","blocked","0",,,"","0","0","0","","False",""
"relics:sphere_of_self_sacrifice","Sphere of Self-Sacrifice","relics","blocked","0",,,"","0","0","0","","False",""
"relics:springy_boot","Springy Boot","relics","blocked","0",,,"","0","0","0","","False",""
"reliquified_artifacts:mimi_dust","Mimi-Dust","reliquified_artifacts","manual","0",,,"","0","3","1","recipe","False",""
"rogues:aeternium_dagger","Aeternium Dagger","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:aeternium_double_axe","Aeternium Double Axe","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:aeternium_glaive","Aeternium Glaive","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:aeternium_sickle","Aeternium Sickle","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:aether_dagger","Valkyrie Shiv","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:aether_double_axe","Holy Double Axe","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:aether_glaive","Gilded Battle Glaive","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:aether_sickle","Heavenly Harvester","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:arms_workbench","Arms Station","rogues","manual","0",,,"","0","4","1","recipe","False",""
"rogues:assassin_armor_chest","Assassin Tunic","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:assassin_armor_feet","Assassin Boots","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:assassin_armor_head","Assassin Mask","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:assassin_armor_legs","Assassin Pants","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:berserker_armor_chest","Berserker Chestplate","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:berserker_armor_feet","Berserker Boots","rogues","blocked","0",,"202","recipe","2","2","1","recipe","False",""
"rogues:berserker_armor_head","Berserker Helmet","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:berserker_armor_legs","Berserker Leggings","rogues","blocked","0",,"235","recipe","2","2","1","recipe","False",""
"rogues:diamond_dagger","Diamond Dagger","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:diamond_double_axe","Diamond Double Axe","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:diamond_glaive","Diamond Glaive","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:diamond_sickle","Diamond Sickle","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:flint_dagger","Flint Dagger","rogues","blocked","0",,"39","recipe","2","2","1","recipe","False",""
"rogues:golden_dagger","Golden Dagger","rogues","blocked","0",,"813","recipe","4","2","1","recipe","False",""
"rogues:golden_double_axe","Golden Double Axe","rogues","manual","0",,"3249","recipe","4","2","1","recipe","False",""
"rogues:golden_glaive","Golden Glaive","rogues","manual","0",,"2436","recipe","4","2","1","recipe","False",""
"rogues:golden_sickle","Golden Sickle","rogues","manual","0",,"1623","recipe","4","2","1","recipe","False",""
"rogues:iron_dagger","Iron Dagger","rogues","blocked","0",,"11","recipe","3","2","1","recipe","False",""
"rogues:iron_double_axe","Iron Double Axe","rogues","manual","0",,"41","recipe","3","2","1","recipe","False",""
"rogues:iron_glaive","Iron Glaive","rogues","manual","0",,"30","recipe","3","2","1","recipe","False",""
"rogues:iron_sickle","Iron Sickle","rogues","manual","0",,"19","recipe","3","2","1","recipe","False",""
"rogues:netherite_assassin_armor_chest","Netherite Assassin Tunic","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_assassin_armor_feet","Netherite Assassin Boots","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_assassin_armor_head","Netherite Assassin Mask","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_assassin_armor_legs","Netherite Assassin Pants","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_berserker_armor_chest","Netherite Berserker Chestplate","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_berserker_armor_feet","Netherite Berserker Boots","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_berserker_armor_head","Netherite Berserker Helmet","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_berserker_armor_legs","Netherite Berserker Leggings","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_dagger","Netherite Dagger","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:netherite_double_axe","Netherite Double Axe","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:netherite_glaive","Netherite Glaive","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:netherite_sickle","Netherite Sickle","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:rogue_armor_chest","Rogue Tunic","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:rogue_armor_feet","Rogue Boots","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:rogue_armor_head","Rogue Mask","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:rogue_armor_legs","Rogue Pants","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:ruby_dagger","Ruby Dagger","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:ruby_double_axe","Ruby Double Axe","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:ruby_glaive","Ruby Glaive","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:ruby_sickle","Ruby Sickle","rogues","manual","0",,,"","0","0","0","","False",""
"rogues:spell_book/rogue","Rogue Handbook","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:spell_book/warrior","Warriors' Codex","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:spell_scroll/rogue","Rogue Skill Scroll","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:spell_scroll/warrior","Warriors Skill Scroll","rogues","blocked","0",,,"","0","0","0","","False",""
"rogues:stone_double_axe","Stone Double Axe","rogues","manual","0",,,"","0","2","1","recipe","False",""
"rogues:warrior_armor_chest","Warrior Chestplate","rogues","blocked","0",,,"","0","3","1","recipe","False",""
"rogues:warrior_armor_feet","Warrior Boots","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:warrior_armor_head","Warrior Helmet","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"rogues:warrior_armor_legs","Warrior Leggings","rogues","blocked","0",,,"","0","2","1","recipe","False",""
"runes:arcane_stone","Arcane Rune","runes","manual","0",,,"","0","2","2","recipe","False",""
"runes:crafting_altar","Rune Crafting Altar","runes","manual","0",,,"","0","2","1","recipe","False",""
"runes:fire_stone","Fire Rune","runes","manual","0",,,"","0","2","2","recipe","False",""
"runes:frost_stone","Frost Rune","runes","manual","0",,,"","0","2","2","recipe","False",""
"runes:healing_stone","Healing Rune","runes","manual","0",,,"","0","2","2","recipe","False",""
"runes:large_rune_pouch","Mystic Rune Pouch","runes","manual","0",,,"","0","3","1","recipe","False",""
"runes:lightning_stone","Lightning Rune","runes","manual","0",,,"","0","0","0","","False",""
"runes:medium_rune_pouch","Phantom Rune Pouch","runes","manual","0",,,"","0","3","1","recipe","False",""
"runes:small_rune_pouch","Rune Pouch","runes","manual","0",,,"","0","3","1","recipe","False",""
"runes:soul_stone","Soul Rune","runes","manual","0",,,"","0","0","0","","False",""
"sawmill:sawmill","sawmill","sawmill","manual","0",,,"","0","0","0","","False",""
"seasonsextras:season_calendar","season_calendar","seasonsextras","manual","0",,,"","0","0","0","","False",""
"selfexpression_new_edge:bag_chestplate","Bag","selfexpression_new_edge","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_new_edge:bandit_bandage_helmet","Bandit bandage","selfexpression_new_edge","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_new_edge:cake_hat_helmet","Cake Hat","selfexpression_new_edge","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_new_edge:christmas_cap_helmet","Christmas cap","selfexpression_new_edge","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_new_edge:coat_chestplate","Coat","selfexpression_new_edge","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_new_edge:halo_helmet","Halo","selfexpression_new_edge","blocked","0",,,"","0","0","0","","False",""
"selfexpression_new_edge:handmade_wings_chestplate","Handmade wings","selfexpression_new_edge","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_new_edge:hat_helmet","Hat","selfexpression_new_edge","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_new_edge:pumpkin_hat_helmet","Pumpkin hat","selfexpression_new_edge","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_new_edge:scarf_chestplate","Scarf","selfexpression_new_edge","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_romashka_edition:battered_boots","Battered sneakers","selfexpression_romashka_edition","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_romashka_edition:battered_chestplate","Battered hoody","selfexpression_romashka_edition","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_romashka_edition:battered_leggings","Battered shorts","selfexpression_romashka_edition","blocked","0",,,"","0","2","1","recipe","False",""
"selfexpression_romashka_edition:costume_boots","Costume shoes","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:costume_chestplate","Costume jacket","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:costume_leggings","Costume trousers","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:fall_boots","Fall sneakers","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:fall_chestplate","Fall jacket","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:fall_helmet","Fall hood","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:fall_leggings","Fall trouser","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:romashka_boots","Romashka's sneakers","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:romashka_chestplate","Romashka's hoody","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:romashka_leggings","Romashka's shorts","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:strict_boots","Strict shoes","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:strict_chestplate","Strict jacket","selfexpression_romashka_edition","blocked","0",,,"","0","6","1","recipe","False",""
"selfexpression_romashka_edition:strict_leggings","Strict trousers","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:vanilla_chestplate","Vanilla hoody","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:vanilla_helmet","Vanilla hood","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:vest_chestplate","Vest","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:vest_helmet","Vest's hood","selfexpression_romashka_edition","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_romashka_edition:warm_boots","Warm boots","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:warm_chestplate","Warm jacket","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:warm_helmet","Warm hood","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:warm_leggings","Warm trousers","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:white_traveler_boots","White traveler's boots","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:white_traveler_chestplate","White traveler's robe","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:white_traveler_helmet","White traveler's hood","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:white_traveler_leggings","White traveler's trousers","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_romashka_edition:winter_boots","Winter sneakers","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:winter_chestplate","Winter jacket","selfexpression_romashka_edition","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_romashka_edition:winter_leggings","Winter trousers","selfexpression_romashka_edition","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_slim:autumn_sweater_boots","Autumn boots","selfexpression_slim","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_slim:autumn_sweater_chestplate","Autumn sweater","selfexpression_slim","blocked","0",,,"","0","5","1","recipe","False",""
"selfexpression_slim:autumn_sweater_leggings","Autumn trousers","selfexpression_slim","blocked","0",,,"","0","3","1","recipe","False",""
"selfexpression_slim:bomber_chestplate","Bomber's coat","selfexpression_slim","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_slim:bomber_leggings","Bomber's coat (bottom)","selfexpression_slim","blocked","0",,,"","0","4","1","recipe","False",""
"selfexpression_slim:brown_checkered_boots","Gray boots","selfexpression_slim","blocked","0",,,"","0","2","1","recipe","False",""
